platform,age_group,gender,city,interest,engagement_rate,time_spent_minutes
Facebook,65+,Outro,São Paulo,Fitness,0.02097427479016932,44
Facebook,35-44,Outro,Porto Alegre,Casa e Decoração,0.042446311588495496,7
Facebook,45-54,Masculino,Curitiba,Esportes,0.07099707649207085,29
Facebook,25-34,Feminino,São Paulo,Negócios,0.04502541500763016,27
Facebook,55-64,Outro,Goiânia,Arte,0.03178030134716729,34
Facebook,35-44,Masculino,Curitiba,Educação,0.05601988098681415,18
Facebook,65+,Outro,Recife,Saúde,0.0708232195537767,17
Facebook,18-24,Feminino,Salvador,Saúde,0.02389233985837153,42
Facebook,35-44,Outro,Brasília,Educação,0.047664395201383825,5
Facebook,45-54,Masculino,Fortaleza,Arte,0.06616425081176483,27
Facebook,25-34,Feminino,São Paulo,Culinária,0.06991927356711963,13
Facebook,18-24,Feminino,São Paulo,Educação,0.026728922901348734,27
Facebook,45-54,Masculino,Belo Horizonte,Esportes,0.051797829697546316,27
Facebook,65+,Outro,São Luís,Arte,0.07396173277261694,59
Facebook,25-34,Outro,Belém,Casa e Decoração,0.07393496566590865,48
Facebook,65+,Outro,Brasília,Casa e Decoração,0.05163671020455693,48
Facebook,45-54,Feminino,Porto Alegre,Educação,0.026870884127022782,13
Facebook,45-54,Outro,Porto Alegre,Entretenimento,0.07420352265918993,59
Facebook,65+,Masculino,Rio de Janeiro,Música,0.06844008955809537,49
Facebook,25-34,Outro,Manaus,Música,0.03653571320146978,8
Facebook,25-34,Outro,Brasília,Música,0.02548377685350496,40
Facebook,45-54,Feminino,São Paulo,Automóveis,0.03718105344837752,23
Facebook,18-24,Masculino,Salvador,Fitness,0.03779586533782218,17
Facebook,45-54,Feminino,Curitiba,Moda,0.07204023188653287,51
Facebook,65+,Outro,Salvador,Automóveis,0.07031475805616402,45
Facebook,35-44,Outro,Salvador,Arte,0.047700290828527746,58
Facebook,18-24,Outro,Porto Alegre,Música,0.07262985611095148,49
Facebook,35-44,Outro,São Luís,Moda,0.06062252255730634,33
Facebook,65+,Feminino,Salvador,Arte,0.02294142577143124,35
Facebook,45-54,Outro,Salvador,Beleza,0.06419505128338215,31
Facebook,45-54,Feminino,Campinas,Arte,0.04136450451900818,19
Facebook,35-44,Outro,Fortaleza,Música,0.030541914557452393,34
Facebook,65+,Outro,Salvador,Saúde,0.02573132887454104,12
Facebook,65+,Feminino,São Luís,Fitness,0.04099657764260808,15
Facebook,25-34,Feminino,Brasília,Negócios,0.050244059019376675,43
Facebook,55-64,Masculino,Belém,Automóveis,0.0349117782554087,58
Facebook,25-34,Feminino,Goiânia,Beleza,0.0458649821465424,33
Facebook,55-64,Masculino,Campinas,Casa e Decoração,0.0705993132438975,14
Facebook,55-64,Outro,Salvador,Culinária,0.034571447665549565,12
Facebook,35-44,Feminino,São Luís,Beleza,0.0723191438757049,21
Facebook,25-34,Masculino,São Luís,Negócios,0.05105280591310159,25
Facebook,18-24,Feminino,Curitiba,Esportes,0.04325608194448059,29
Facebook,45-54,Feminino,Guarulhos,Arte,0.04072462063844415,5
Facebook,65+,Feminino,Rio de Janeiro,Saúde,0.058066235964342836,8
Facebook,45-54,Feminino,Campinas,Automóveis,0.03269237433542644,18
Facebook,35-44,Outro,Fortaleza,Arte,0.05604386275553559,38
Facebook,35-44,Outro,Guarulhos,Educação,0.02218366984907477,22
Facebook,65+,Outro,Salvador,Viagem,0.03753215227813131,30
Facebook,55-64,Masculino,São Paulo,Negócios,0.05694679098051869,55
Facebook,18-24,Masculino,Fortaleza,Música,0.04206038769381678,38
Facebook,35-44,Outro,Curitiba,Esportes,0.07727293886728019,43
Facebook,25-34,Masculino,Belo Horizonte,Casa e Decoração,0.04408976272528123,51
Facebook,55-64,Feminino,Belém,Esportes,0.06475016187508494,43
Facebook,45-54,Masculino,Belo Horizonte,Tecnologia,0.031287640227260924,44
Facebook,55-64,Masculino,Rio de Janeiro,Entretenimento,0.056799531938575135,32
Facebook,18-24,Feminino,Belém,Culinária,0.05457091712947426,56
Facebook,45-54,Outro,Goiânia,Esportes,0.023670058082483167,10
Facebook,65+,Outro,São Paulo,Entretenimento,0.030029181627659135,41
Facebook,45-54,Feminino,Belém,Moda,0.038334935707489755,45
Facebook,35-44,Feminino,Brasília,Saúde,0.05230181291011274,58
Facebook,35-44,Outro,Belo Horizonte,Casa e Decoração,0.048598095573435626,20
Facebook,65+,Outro,Goiânia,Música,0.035097612122512827,10
Facebook,55-64,Masculino,São Paulo,Culinária,0.028304993015366074,44
Facebook,18-24,Feminino,Rio de Janeiro,Saúde,0.068428182579251,28
Facebook,45-54,Feminino,Curitiba,Entretenimento,0.030811721293942062,54
Facebook,25-34,Feminino,Guarulhos,Tecnologia,0.05114888322575186,26
Facebook,18-24,Outro,São Paulo,Moda,0.06372293559845285,60
Facebook,25-34,Feminino,Recife,Viagem,0.06753891161886487,29
Facebook,25-34,Outro,São Paulo,Tecnologia,0.04020959282763455,27
Facebook,55-64,Outro,São Paulo,Moda,0.07724975708022369,28
Facebook,65+,Feminino,Goiânia,Arte,0.041788187817933045,43
Facebook,35-44,Feminino,Curitiba,Tecnologia,0.03972904056037706,48
Facebook,25-34,Feminino,Guarulhos,Negócios,0.07474286750142052,11
Facebook,18-24,Masculino,Salvador,Arte,0.07539655638052893,51
Facebook,35-44,Outro,Belém,Beleza,0.06449101903236792,35
Facebook,18-24,Outro,Curitiba,Moda,0.05622313459311781,16
Facebook,65+,Outro,Salvador,Culinária,0.0361519557414528,60
Facebook,65+,Feminino,Fortaleza,Saúde,0.031415882028984946,28
Facebook,55-64,Outro,Campinas,Culinária,0.06833989205645472,45
Facebook,25-34,Feminino,Brasília,Culinária,0.03284678891523503,57
Facebook,65+,Outro,São Paulo,Moda,0.07952314178094419,46
Facebook,55-64,Masculino,Fortaleza,Tecnologia,0.06994199548731543,20
Facebook,55-64,Masculino,São Paulo,Saúde,0.06797334013987014,18
Facebook,55-64,Outro,São Luís,Casa e Decoração,0.020084713230567843,22
Facebook,45-54,Outro,São Paulo,Esportes,0.02615495004056268,49
Facebook,45-54,Feminino,Salvador,Esportes,0.02045349982505987,56
Facebook,45-54,Masculino,Recife,Moda,0.07528971260003117,38
Facebook,45-54,Feminino,Fortaleza,Negócios,0.06641385021821974,37
Facebook,25-34,Masculino,Fortaleza,Educação,0.04018215937813041,10
Facebook,35-44,Outro,Porto Alegre,Negócios,0.02318571254917267,33
Facebook,65+,Masculino,São Luís,Arte,0.0715658400099796,55
Facebook,55-64,Outro,Manaus,Moda,0.030075282966550855,29
Facebook,55-64,Masculino,Belém,Educação,0.03077356037023528,10
Facebook,55-64,Feminino,São Luís,Casa e Decoração,0.05657859214598972,14
Facebook,18-24,Outro,São Luís,Educação,0.06011945462571419,41
Facebook,55-64,Feminino,Fortaleza,Beleza,0.031835711937553385,41
Facebook,25-34,Masculino,Belo Horizonte,Culinária,0.04958962119986986,5
Facebook,35-44,Outro,Porto Alegre,Música,0.029545418063694897,13
Facebook,25-34,Masculino,São Paulo,Viagem,0.0596000253348143,8
Facebook,45-54,Outro,Curitiba,Moda,0.07975306038504401,60
Facebook,35-44,Masculino,São Paulo,Negócios,0.04414249966236863,24
Facebook,65+,Feminino,Guarulhos,Culinária,0.04338127457944603,57
Facebook,45-54,Outro,Rio de Janeiro,Beleza,0.07497294252830922,47
Facebook,45-54,Masculino,Manaus,Viagem,0.0677293028356231,19
Facebook,55-64,Feminino,Salvador,Culinária,0.0776846233288151,22
Facebook,45-54,Outro,Guarulhos,Música,0.05513620707856638,44
Facebook,45-54,Masculino,Belo Horizonte,Educação,0.05099354782150391,7
Facebook,18-24,Masculino,Manaus,Fitness,0.07739176379318083,41
Facebook,65+,Masculino,Curitiba,Moda,0.0608371209768646,31
Facebook,18-24,Outro,Campinas,Educação,0.07540053659413982,26
Facebook,65+,Masculino,Manaus,Esportes,0.022819746049826214,38
Facebook,45-54,Feminino,Curitiba,Música,0.03201086221852413,56
Facebook,45-54,Feminino,Goiânia,Saúde,0.04173226499539378,43
Facebook,45-54,Masculino,Salvador,Casa e Decoração,0.05272782741247364,48
Facebook,35-44,Outro,Salvador,Moda,0.024583987620227003,18
Facebook,18-24,Feminino,Fortaleza,Moda,0.07726809500410499,26
Facebook,45-54,Masculino,Goiânia,Culinária,0.07369268999995382,36
Facebook,25-34,Masculino,Belo Horizonte,Automóveis,0.042314250990984764,25
Facebook,55-64,Masculino,Belo Horizonte,Educação,0.07921070282271381,54
Facebook,65+,Masculino,São Luís,Negócios,0.039172094690177274,45
Facebook,35-44,Masculino,Porto Alegre,Moda,0.022839833507250648,6
Facebook,45-54,Outro,São Luís,Automóveis,0.03237264660659879,35
Facebook,65+,Feminino,Campinas,Entretenimento,0.04840988838060897,46
Facebook,35-44,Outro,Campinas,Fitness,0.05594045510854671,21
Facebook,55-64,Feminino,São Luís,Automóveis,0.03941234450446053,28
Facebook,45-54,Outro,Guarulhos,Arte,0.06520679311094113,30
Facebook,45-54,Outro,São Paulo,Arte,0.049296035290001324,33
Facebook,35-44,Feminino,Salvador,Entretenimento,0.029565337878836653,52
Facebook,65+,Masculino,São Luís,Viagem,0.04051727430135915,60
Facebook,35-44,Masculino,São Paulo,Entretenimento,0.023699233538245535,12
Facebook,65+,Masculino,Fortaleza,Música,0.03928419101314337,7
Facebook,65+,Outro,Belo Horizonte,Educação,0.028464005776818437,6
Facebook,45-54,Outro,São Luís,Educação,0.07832352051934156,55
Facebook,18-24,Outro,Goiânia,Arte,0.057267724042851006,36
Facebook,25-34,Masculino,Brasília,Culinária,0.058110080667635414,56
Facebook,55-64,Outro,Campinas,Arte,0.037235739151930555,46
Facebook,55-64,Masculino,Guarulhos,Viagem,0.04057881813847351,14
Facebook,25-34,Outro,São Paulo,Educação,0.03572782478773621,54
Facebook,55-64,Outro,Belo Horizonte,Beleza,0.025526470203063856,25
Facebook,65+,Feminino,Manaus,Educação,0.025179793999241883,27
Facebook,65+,Masculino,Porto Alegre,Saúde,0.03458116743812831,10
Facebook,65+,Outro,Manaus,Música,0.03931908460615692,39
Facebook,55-64,Masculino,São Luís,Automóveis,0.07309020855353474,33
Facebook,55-64,Masculino,Manaus,Viagem,0.06115043581758396,23
Facebook,25-34,Masculino,Campinas,Entretenimento,0.04022459192349961,38
Facebook,25-34,Outro,Belém,Fitness,0.023776292319114697,20
Facebook,25-34,Feminino,Curitiba,Educação,0.047990009412672584,13
Facebook,45-54,Feminino,São Luís,Automóveis,0.06500035292330288,19
Facebook,35-44,Outro,Fortaleza,Culinária,0.07606319576180462,38
Facebook,45-54,Outro,Porto Alegre,Entretenimento,0.04332135301157415,59
Facebook,18-24,Feminino,Campinas,Automóveis,0.07972557054360156,40
Facebook,45-54,Outro,Manaus,Casa e Decoração,0.029856313779509015,36
Facebook,55-64,Outro,Goiânia,Música,0.02522399091445076,50
Facebook,18-24,Feminino,Fortaleza,Educação,0.028441195423165547,56
Facebook,45-54,Outro,Rio de Janeiro,Moda,0.06551458832549584,14
Facebook,25-34,Masculino,Campinas,Saúde,0.0756967084921387,21
Facebook,65+,Outro,Goiânia,Automóveis,0.07471849241648042,56
Facebook,25-34,Outro,Campinas,Beleza,0.0439704050373347,27
Facebook,35-44,Outro,Belo Horizonte,Culinária,0.041856941688410115,22
Facebook,35-44,Feminino,Rio de Janeiro,Viagem,0.07790396050565943,57
Facebook,55-64,Feminino,Goiânia,Fitness,0.046772628877716584,7
Facebook,45-54,Feminino,Fortaleza,Beleza,0.05931028246959756,56
Facebook,45-54,Masculino,Salvador,Culinária,0.04366120939395461,36
Facebook,65+,Outro,São Luís,Moda,0.07040754046869582,53
Facebook,35-44,Feminino,Campinas,Saúde,0.020854313119511733,22
Facebook,35-44,Masculino,Fortaleza,Tecnologia,0.057580180589612395,28
Facebook,25-34,Outro,Recife,Entretenimento,0.044172106920022686,37
Facebook,65+,Feminino,Belém,Automóveis,0.04590879891224872,57
Facebook,45-54,Masculino,Belém,Automóveis,0.026464760335288832,8
Facebook,35-44,Masculino,Brasília,Entretenimento,0.020489708785933577,53
Facebook,55-64,Masculino,São Luís,Viagem,0.05358835267358811,31
Facebook,18-24,Outro,Guarulhos,Entretenimento,0.025397471681438084,5
Facebook,65+,Masculino,Belo Horizonte,Educação,0.026759533933081205,33
Facebook,55-64,Outro,Rio de Janeiro,Tecnologia,0.056850232395924696,48
Facebook,55-64,Feminino,São Paulo,Casa e Decoração,0.02929770617738369,11
Facebook,25-34,Masculino,Recife,Negócios,0.029838858079176904,19
Facebook,25-34,Outro,Recife,Beleza,0.05990218837698119,7
Facebook,35-44,Outro,Campinas,Beleza,0.020325020815658047,55
Facebook,45-54,Feminino,Curitiba,Automóveis,0.020205091225158737,16
Facebook,55-64,Outro,Campinas,Viagem,0.06251935523289914,42
Facebook,55-64,Feminino,Belém,Viagem,0.0545499152782338,8
Facebook,55-64,Masculino,Porto Alegre,Beleza,0.05256838068946108,55
Facebook,18-24,Outro,Fortaleza,Moda,0.07854672476958603,27
Facebook,45-54,Feminino,Manaus,Saúde,0.05348566803167576,53
Facebook,65+,Outro,Porto Alegre,Tecnologia,0.0685480485005868,31
Facebook,65+,Masculino,Brasília,Fitness,0.0620418141126904,37
Facebook,65+,Feminino,Campinas,Música,0.06682461034178809,13
Facebook,65+,Masculino,Salvador,Saúde,0.03232933847447836,42
Facebook,18-24,Masculino,Belém,Automóveis,0.07107306314423269,9
Facebook,25-34,Masculino,Belém,Educação,0.04375513944656512,8
Facebook,65+,Outro,Curitiba,Saúde,0.03173813549493089,19
Facebook,65+,Masculino,Belém,Beleza,0.0329644408611039,18
Facebook,45-54,Masculino,Belo Horizonte,Educação,0.04513789580114621,17
Facebook,25-34,Outro,São Luís,Fitness,0.052908353204237535,13
Facebook,25-34,Outro,Campinas,Entretenimento,0.07236360580471167,24
Facebook,55-64,Masculino,São Luís,Tecnologia,0.06060102074793665,46
Facebook,55-64,Outro,Campinas,Culinária,0.020057847743285777,55
Facebook,35-44,Outro,Belo Horizonte,Casa e Decoração,0.06265923070303218,14
Facebook,45-54,Outro,Brasília,Negócios,0.065469333678835,25
Facebook,18-24,Outro,Belo Horizonte,Casa e Decoração,0.036676924817798814,40
Facebook,45-54,Feminino,São Luís,Beleza,0.05818783032947894,32
Facebook,45-54,Feminino,Fortaleza,Viagem,0.06315003937584221,59
Facebook,25-34,Outro,Campinas,Casa e Decoração,0.0779844800504387,56
Facebook,35-44,Outro,São Paulo,Casa e Decoração,0.02487793511713786,6
Facebook,18-24,Feminino,Porto Alegre,Arte,0.032844671361408576,37
Facebook,25-34,Outro,Curitiba,Culinária,0.06674052457760504,28
Facebook,65+,Outro,Manaus,Esportes,0.030333277466188933,31
Facebook,45-54,Masculino,Belém,Esportes,0.07604788253574608,15
Facebook,45-54,Masculino,São Luís,Beleza,0.07018403067875502,27
Facebook,45-54,Masculino,Brasília,Fitness,0.03334388135769479,6
Facebook,25-34,Feminino,Curitiba,Arte,0.04643915493378926,14
Facebook,35-44,Outro,Campinas,Fitness,0.04309899892290192,52
Facebook,45-54,Masculino,Fortaleza,Entretenimento,0.02554942313574986,57
Facebook,35-44,Feminino,Belo Horizonte,Tecnologia,0.06765875512125478,11
Facebook,18-24,Masculino,Campinas,Tecnologia,0.05753711521985537,15
Facebook,35-44,Masculino,Porto Alegre,Moda,0.03823853577768696,39
Facebook,25-34,Masculino,São Paulo,Moda,0.0624900469390989,8
Facebook,45-54,Feminino,Rio de Janeiro,Automóveis,0.04854152113335045,21
Facebook,55-64,Masculino,Campinas,Moda,0.06054751829858501,14
Facebook,18-24,Masculino,Salvador,Educação,0.0532839633538323,16
Facebook,45-54,Masculino,Guarulhos,Moda,0.0768628893143034,13
Facebook,18-24,Masculino,Recife,Arte,0.07052186080999982,25
Facebook,65+,Outro,Belém,Culinária,0.06737336208313702,15
Facebook,45-54,Feminino,Curitiba,Saúde,0.0658137172998107,32
Facebook,65+,Feminino,Guarulhos,Beleza,0.026520175898853006,12
Facebook,25-34,Outro,Belém,Arte,0.07228251016974922,15
Facebook,55-64,Feminino,Porto Alegre,Arte,0.04358307610570665,42
Facebook,25-34,Outro,Brasília,Moda,0.03333748157989615,51
Facebook,18-24,Outro,Fortaleza,Esportes,0.0634322292930057,35
Facebook,55-64,Outro,Guarulhos,Automóveis,0.04854164865387175,21
Facebook,25-34,Masculino,Curitiba,Tecnologia,0.03704952843487726,40
Facebook,35-44,Feminino,Salvador,Saúde,0.025977164599564173,23
Facebook,35-44,Masculino,Campinas,Música,0.03724885837590246,35
Facebook,55-64,Masculino,Campinas,Casa e Decoração,0.04811316589985343,11
Facebook,55-64,Masculino,Belo Horizonte,Beleza,0.04546281329544694,55
Facebook,35-44,Feminino,Belo Horizonte,Educação,0.0217606122722248,10
Facebook,18-24,Masculino,São Paulo,Esportes,0.05265708107654775,51
Facebook,55-64,Feminino,Goiânia,Negócios,0.05193126896465705,15
Facebook,35-44,Feminino,Porto Alegre,Moda,0.026628514108478857,13
Facebook,25-34,Outro,Guarulhos,Moda,0.07318169495035458,44
Facebook,55-64,Masculino,Rio de Janeiro,Viagem,0.07733572669033145,40
Facebook,25-34,Feminino,Fortaleza,Culinária,0.056094298247049465,40
Facebook,18-24,Feminino,Goiânia,Tecnologia,0.07420531735230515,29
Facebook,25-34,Feminino,Guarulhos,Automóveis,0.07739597430802657,32
Facebook,18-24,Outro,Fortaleza,Entretenimento,0.06600851454798774,36
Facebook,45-54,Outro,São Luís,Culinária,0.06151875364796393,50
Facebook,25-34,Outro,Manaus,Entretenimento,0.04231687120714632,55
Facebook,65+,Feminino,Guarulhos,Saúde,0.07508581532071242,55
Facebook,55-64,Feminino,Salvador,Moda,0.020635913113670266,13
Facebook,55-64,Feminino,Brasília,Negócios,0.027680896102323806,45
Facebook,25-34,Feminino,São Luís,Saúde,0.055996255013581686,41
Facebook,18-24,Outro,Guarulhos,Casa e Decoração,0.05110474472544328,5
Facebook,18-24,Feminino,Goiânia,Moda,0.028852035168452687,58
Facebook,35-44,Masculino,Recife,Arte,0.0753694536265235,6
Facebook,55-64,Masculino,Rio de Janeiro,Casa e Decoração,0.06505574384428763,33
Facebook,55-64,Outro,Goiânia,Tecnologia,0.031296951568046606,24
Facebook,18-24,Outro,Belo Horizonte,Música,0.046876469923401026,54
Facebook,18-24,Feminino,Guarulhos,Negócios,0.0277969220398407,51
Facebook,45-54,Outro,Fortaleza,Arte,0.06994208014147527,49
Facebook,25-34,Feminino,Brasília,Viagem,0.033279620728424414,30
Facebook,18-24,Feminino,Curitiba,Viagem,0.045577079420198535,16
Facebook,55-64,Masculino,Curitiba,Educação,0.024817022369096206,40
Facebook,35-44,Feminino,Brasília,Negócios,0.024543461098560808,18
Facebook,45-54,Masculino,Belo Horizonte,Educação,0.06156113389322487,59
Facebook,35-44,Masculino,Rio de Janeiro,Fitness,0.05800191473898275,35
Facebook,45-54,Outro,São Luís,Viagem,0.056887887130170525,32
Facebook,35-44,Masculino,São Paulo,Educação,0.021688982648883165,60
Facebook,65+,Masculino,Goiânia,Culinária,0.053788081331297324,20
Facebook,25-34,Masculino,Belo Horizonte,Automóveis,0.05417884036735471,34
Facebook,55-64,Feminino,Curitiba,Fitness,0.07223031599149572,59
Facebook,18-24,Masculino,São Luís,Automóveis,0.05593032884788811,9
Facebook,45-54,Outro,Recife,Saúde,0.07153530077132113,10
Facebook,18-24,Masculino,Goiânia,Automóveis,0.057155352144253546,51
Facebook,25-34,Masculino,Rio de Janeiro,Educação,0.04574653070106862,58
Facebook,35-44,Feminino,Curitiba,Viagem,0.05257752314169005,12
Facebook,45-54,Feminino,São Luís,Tecnologia,0.05327525084076448,49
Facebook,55-64,Masculino,Salvador,Tecnologia,0.023726423698420845,43
Facebook,25-34,Feminino,Belo Horizonte,Beleza,0.06863780405115394,59
Facebook,35-44,Outro,Campinas,Saúde,0.061169416243140484,33
Facebook,35-44,Outro,Brasília,Educação,0.07825866688456219,25
Facebook,65+,Masculino,São Luís,Casa e Decoração,0.05397534828446257,28
Facebook,25-34,Masculino,Salvador,Automóveis,0.05773070044882417,48
Facebook,45-54,Masculino,Campinas,Esportes,0.03808164154606661,54
Facebook,65+,Masculino,Curitiba,Esportes,0.040964567355313425,50
Facebook,25-34,Masculino,Curitiba,Saúde,0.06674078955297204,8
Facebook,25-34,Masculino,Porto Alegre,Educação,0.07039496164492372,10
Facebook,55-64,Masculino,Manaus,Arte,0.0775013965361413,47
Facebook,55-64,Feminino,Belo Horizonte,Viagem,0.052203117499586116,9
Facebook,25-34,Outro,São Luís,Negócios,0.04316959159562548,6
Facebook,55-64,Outro,Rio de Janeiro,Viagem,0.03722212972181779,46
Facebook,55-64,Feminino,Rio de Janeiro,Música,0.045864205037712436,58
Facebook,45-54,Outro,Recife,Educação,0.05146851341912273,55
Facebook,35-44,Outro,Fortaleza,Casa e Decoração,0.04385699188098442,32
Facebook,55-64,Feminino,Brasília,Negócios,0.06897204336672644,59
Facebook,35-44,Feminino,Belo Horizonte,Arte,0.05126727925606632,37
Facebook,65+,Feminino,Fortaleza,Moda,0.035553616170481986,37
Facebook,45-54,Outro,Salvador,Culinária,0.07751598377410081,20
Facebook,55-64,Feminino,Campinas,Educação,0.07376697399846535,24
Facebook,18-24,Masculino,Belém,Arte,0.046434162011152025,26
Facebook,45-54,Outro,Guarulhos,Entretenimento,0.04364987629177018,30
Facebook,65+,Feminino,Belém,Viagem,0.051381422000813554,32
Facebook,55-64,Masculino,São Luís,Tecnologia,0.06835971553379064,43
Facebook,18-24,Feminino,São Luís,Saúde,0.0488632439771393,29
Facebook,55-64,Outro,Fortaleza,Beleza,0.07580186986026015,35
Facebook,55-64,Outro,Fortaleza,Educação,0.04966952900783722,57
Facebook,65+,Feminino,Salvador,Viagem,0.05043916518243227,16
Facebook,45-54,Feminino,Fortaleza,Fitness,0.0460974552211393,60
Facebook,35-44,Outro,São Luís,Tecnologia,0.020430885203312942,31
Facebook,55-64,Masculino,São Luís,Beleza,0.07118723215480852,7
Facebook,65+,Outro,Curitiba,Música,0.03721919577297084,54
Facebook,45-54,Feminino,Belo Horizonte,Entretenimento,0.07404776541082093,21
Facebook,25-34,Outro,Porto Alegre,Fitness,0.05646763630511881,34
Facebook,55-64,Outro,Brasília,Casa e Decoração,0.04487423354142523,59
Facebook,25-34,Masculino,Brasília,Esportes,0.06022095335783176,48
Facebook,18-24,Outro,Recife,Fitness,0.0681512648549525,6
Facebook,35-44,Masculino,Fortaleza,Arte,0.0584123406976116,38
Facebook,55-64,Feminino,Campinas,Beleza,0.07799294320552298,39
Facebook,35-44,Masculino,Belo Horizonte,Casa e Decoração,0.043455291932700715,21
Facebook,18-24,Outro,Belém,Música,0.07796934367444906,39
Facebook,25-34,Feminino,Goiânia,Arte,0.02980259988923139,16
Facebook,25-34,Feminino,Guarulhos,Educação,0.07885611845098951,57
Facebook,25-34,Masculino,Curitiba,Viagem,0.021679855195984178,40
Facebook,25-34,Outro,Brasília,Automóveis,0.06429366837326954,37
Facebook,25-34,Outro,Porto Alegre,Fitness,0.020224378542223708,47
Facebook,25-34,Outro,Belém,Saúde,0.03676561728866942,52
Facebook,35-44,Outro,Brasília,Entretenimento,0.0759684359178189,44
Facebook,45-54,Masculino,Goiânia,Negócios,0.06512519088842027,31
Facebook,45-54,Outro,Goiânia,Fitness,0.052987370855846525,12
Facebook,45-54,Outro,Salvador,Beleza,0.07166969472111323,8
Facebook,45-54,Outro,Campinas,Tecnologia,0.041761964732648205,50
Facebook,25-34,Outro,Porto Alegre,Tecnologia,0.04884827302444335,42
Facebook,35-44,Feminino,Goiânia,Tecnologia,0.049088980783080056,27
Facebook,65+,Feminino,Belo Horizonte,Arte,0.07963911147615234,10
Facebook,55-64,Outro,Guarulhos,Música,0.06132355137249294,23
Facebook,18-24,Outro,Porto Alegre,Beleza,0.0669791269046134,16
Facebook,65+,Outro,São Paulo,Música,0.034810819171611655,8
Facebook,35-44,Masculino,Belém,Saúde,0.07615951852055314,23
Facebook,35-44,Feminino,Salvador,Casa e Decoração,0.07280952920558673,48
Facebook,35-44,Feminino,Manaus,Culinária,0.07315048517448577,51
Facebook,35-44,Masculino,São Paulo,Educação,0.05579577361293776,25
Facebook,55-64,Feminino,Salvador,Saúde,0.07526520436438834,7
Facebook,45-54,Feminino,Rio de Janeiro,Arte,0.02022280180333586,21
Facebook,65+,Outro,São Paulo,Beleza,0.06417538654736782,44
Facebook,55-64,Outro,Recife,Negócios,0.02353288636200435,9
Facebook,25-34,Feminino,Campinas,Esportes,0.04066112262531325,55
Facebook,18-24,Masculino,Brasília,Música,0.0365291457822852,15
Facebook,35-44,Feminino,São Paulo,Música,0.037793954492502266,32
Facebook,45-54,Masculino,São Luís,Música,0.02805972415770749,43
Facebook,18-24,Feminino,Belo Horizonte,Viagem,0.039222466277092735,38
Facebook,55-64,Outro,Guarulhos,Arte,0.04463316702656381,33
Facebook,18-24,Feminino,Belém,Arte,0.06159882529567551,12
Facebook,18-24,Outro,Campinas,Culinária,0.03027039151238837,18
Facebook,25-34,Masculino,Salvador,Viagem,0.04017563383330806,13
Facebook,55-64,Feminino,Belém,Beleza,0.033297001876988,16
Facebook,45-54,Masculino,Brasília,Viagem,0.051733453886739764,50
Facebook,25-34,Outro,Porto Alegre,Beleza,0.02523273347287057,8
Facebook,55-64,Masculino,Porto Alegre,Esportes,0.02633361349989646,9
Facebook,18-24,Outro,Brasília,Tecnologia,0.0651507917664274,50
Facebook,45-54,Feminino,Brasília,Culinária,0.04591677198935547,31
Facebook,65+,Feminino,Manaus,Culinária,0.03901806875417117,51
Facebook,18-24,Outro,Porto Alegre,Tecnologia,0.05056934353231011,10
Facebook,35-44,Feminino,Guarulhos,Esportes,0.0452291982543946,10
Facebook,25-34,Outro,Rio de Janeiro,Educação,0.0708619468811425,37
Facebook,65+,Feminino,Recife,Entretenimento,0.024121468153857167,39
Facebook,45-54,Feminino,Brasília,Educação,0.07624830201181419,46
Facebook,45-54,Outro,São Luís,Casa e Decoração,0.02522735506230287,58
Facebook,55-64,Outro,Rio de Janeiro,Automóveis,0.05316904075590334,54
Facebook,45-54,Feminino,Guarulhos,Saúde,0.07086643023907424,44
Facebook,18-24,Masculino,Rio de Janeiro,Educação,0.07101964196033726,28
Facebook,45-54,Outro,Curitiba,Casa e Decoração,0.04040188830693916,20
Facebook,35-44,Feminino,Curitiba,Educação,0.03642089278227563,35
Facebook,65+,Outro,Belém,Entretenimento,0.07760580520514615,60
Facebook,18-24,Feminino,Guarulhos,Arte,0.03880290406272838,27
Facebook,35-44,Masculino,Recife,Fitness,0.07671852681881397,22
Facebook,65+,Masculino,Goiânia,Negócios,0.07687969718430059,8
Facebook,65+,Outro,Recife,Fitness,0.05424590223384372,21
Facebook,25-34,Masculino,São Paulo,Casa e Decoração,0.05131988238879527,58
Facebook,35-44,Feminino,Belo Horizonte,Saúde,0.04236378109216661,42
Facebook,45-54,Feminino,São Paulo,Esportes,0.07750783294508475,53
Facebook,18-24,Masculino,Belém,Esportes,0.04750235737287129,44
Facebook,25-34,Feminino,São Paulo,Arte,0.07743605089891642,15
Facebook,25-34,Masculino,Curitiba,Educação,0.032531861695848506,7
Facebook,45-54,Outro,Belo Horizonte,Tecnologia,0.07306895178292541,50
Facebook,25-34,Feminino,Recife,Beleza,0.033046973762019656,6
Facebook,18-24,Outro,Curitiba,Música,0.040220640994340605,20
Facebook,45-54,Feminino,Porto Alegre,Moda,0.041019337115360585,37
Facebook,25-34,Feminino,Salvador,Arte,0.03632260458473595,46
Facebook,45-54,Feminino,Salvador,Viagem,0.06371231298443263,12
Facebook,35-44,Outro,Campinas,Beleza,0.07745505535323263,6
Facebook,18-24,Masculino,Recife,Educação,0.028408713391859894,24
